sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,thumb_ext_angle,index_ext_angle,middle_ext_angle,ring_ext_angle,pinky_ext_angle,hand_state
23561,6841.041963224646,1466.989692090713,6332.9644600110605,23202.697718465057,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23562,7336.267213376429,1830.3396499561848,6733.328906694521,22544.41649251181,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23563,7301.979637381988,1541.73392554926,6655.813056923516,21523.6793784713,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23564,6750.070363291546,994.272648605424,6183.565400071789,21552.200204396275,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23565,6421.924402943183,906.3855894071568,5944.22292044436,22532.97239935069,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23566,6835.118750943989,1468.308445013576,6342.240433960013,23183.0728868333,0.0,0.0,0.0,0.0,167.87,169.37,173.88,172.15,162.3,Open
23567,7303.276038560395,1802.891707765068,6720.722522821728,22478.92588125776,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23568,7284.478221473482,1532.8155795115924,6654.762524934116,21447.19170894524,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23569,6766.521247210651,1006.6778667781194,6210.186327718059,21488.11775304291,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23570,6429.278126868979,910.3194964312908,5960.427935174458,22476.668355067774,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23571,6815.315105356587,1466.2967880125989,6326.057770974371,23140.15753747911,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23572,7299.409186769627,1805.7527310553469,6713.078226218013,22488.805352307005,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23573,7296.883439646178,1538.2023499253214,6651.163894076812,21529.535535518597,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23574,6791.86812542297,1028.9402042556053,6211.125100985182,21614.695681893318,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23575,6452.635699824775,926.9268425615838,5961.165542741483,22560.152120608345,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23576,6854.922396531391,1470.5883229480175,6352.701050365097,23139.19641246753,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23577,7349.007707715954,1824.0141062753328,6762.497933208697,22435.831717947927,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23578,7307.165242095619,1542.9632714943018,6667.726536718194,21505.1274305734,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23579,6769.069346078557,1012.7128377810524,6184.861801250196,21678.97929894677,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23580,6457.396621393755,937.0298310553828,5954.012984515784,22684.226654079757,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23581,6834.269384654687,1469.8730671254475,6314.568974324343,23297.916149844667,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23582,7294.558858222826,1786.5972860571487,6685.7420427491725,22594.12677218041,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23583,7290.289675031862,1523.986640451746,6637.238757281156,21588.96882402525,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23584,6762.095601808501,999.726474252519,6182.4031093601125,21611.544085925118,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23585,6437.995307206548,918.0308482683716,5944.737010566832,22584.604929042453,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23586,6819.874861225469,1469.1354595584226,6302.230811385013,23220.176782629107,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23587,7294.290637289362,1797.7955100292577,6681.0481764135575,22527.295056259045,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23588,7306.472338017505,1527.2946986311315,6633.796588635039,21428.818575002977,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23589,6846.853416783026,1030.9071577676723,6232.336906473268,21428.371540113872,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23590,6537.393514799299,964.790697668874,6015.94966840144,22473.04737246601,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23591,6892.294513260665,1533.8884632454472,6386.742757170529,23200.842523675263,0.0,0.0,0.0,0.0,167.73,169.18,173.61,172.12,162.62,Open
23592,7294.134175078175,1831.6136993901373,6705.791557525583,22576.446542316266,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23593,7250.190645479041,1526.0430009416343,6599.620771362874,21573.7919895401,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23594,6735.47467416223,1004.979134199516,6158.263225348381,21617.17672552785,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23595,6434.08375192687,925.2057582385252,5945.519321622768,22618.71369108125,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23596,6832.68241079836,1476.2433142952102,6317.832329014818,23274.782094333423,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23597,7318.274059089907,1811.742998569369,6708.607877326951,22629.375473186432,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23598,7320.933916680088,1550.7416785647488,6662.272711071099,21587.65007110239,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23599,6774.545523470107,1009.0695034348372,6203.212583448003,21581.70450707728,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23600,6427.758208246018,916.1085982452151,5992.972075101385,22560.442693286263,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23601,6837.465684111797,1464.57570368954,6329.857567531773,23191.030107859387,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23602,7371.784135315912,1819.0967224951653,6681.517563047119,22486.816047050484,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23603,7359.848303776777,1570.5229724076955,6658.2717488136,21454.031342748563,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23604,6791.286980067132,1029.0966664667924,6197.334074656257,21594.22148397225,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23605,6439.582281062875,909.2913161863466,5938.009135485785,22621.48530739371,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23606,6826.178053161866,1457.736069886216,6298.453366572066,23242.014436961945,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23607,7350.102943194264,1836.8440075926792,6722.644772844884,22577.005335927646,0.0,0.0,0.0,0.0,168.18,169.21,173.34,171.98,163.55,Open
23608,7376.187428973607,1584.2916469921647,6692.291103874577,21547.282820616107,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23609,6833.867053254492,1040.6078148612755,6227.061894781816,21549.853271228465,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23610,6483.302293217456,934.5264356763882,5968.116935267083,22564.22013809921,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23611,6855.995280265246,1481.831250409037,6322.168567439147,23238.572268315827,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23612,7346.146684425675,1832.9324523130003,6711.200679683767,22574.211367870736,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23613,7473.998662710031,1597.6132866875275,6714.396979140875,21468.29175571105,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23614,7139.124827280621,1098.655295211708,6343.849759560795,21198.1038687353,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23615,6876.089498530567,1019.0607332063596,6144.651012975099,22042.46336727898,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23616,7035.077456841166,1521.9079282174023,6419.935097686661,22775.1759022684,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23617,7193.126641884643,1778.8635824756125,6623.514786185598,22578.01116442813,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23618,7196.032368663832,1524.0983991740227,6583.616922332874,21808.731175509834,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23619,6757.200569772789,1027.4202856326444,6179.743251769931,21877.574548432174,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23620,6548.904663193783,957.6381394431758,5995.162546058005,22646.96629607276,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23621,6953.314775623653,1504.3618088199864,6390.542553727932,23238.41580610464,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23622,7326.544204538371,1811.8100538027352,6732.926575294326,22759.03794277167,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23623,7246.077924499265,1516.2082333812994,6608.673227867273,21795.83421895912,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23624,6718.979086754213,968.4116802706338,6131.441132002013,21707.29895917165,0.0,0.0,0.0,0.0,168.32,169.3,172.31,170.32,159.52,Open
23625,6394.565867729887,888.6830077985535,5946.74866756781,22637.869136079447,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23626,6761.268587263655,1450.963491316258,6332.830349544329,23242.103843939763,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23627,7354.193312429585,1802.0199897313107,6681.897542702859,22502.372861191376,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23628,7470.33297661936,1589.0749203056002,6684.557400293041,21384.38330702583,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23629,6991.715072597871,1092.1285858307583,6300.219154384035,21349.447530442183,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23630,6704.13752843589,1000.4864335639994,6036.66973551151,22249.462872679575,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23631,7024.77330264727,1524.9701172077796,6319.374599382234,23004.057765490743,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23632,7497.847974043843,1848.7351356429024,6696.090900431979,22754.50053864724,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23633,7512.398959684248,1614.7570746847482,6705.188060425289,21660.13677837095,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23634,6823.49584382723,1062.6689866386637,6225.966659303505,21634.72284492527,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23635,6379.590198944831,926.0551245278268,5910.717655505855,22798.3323095241,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23636,6777.518305482663,1482.4570992537856,6258.756668419442,23555.92233609228,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23637,7320.263364346429,1850.947958343978,6683.46216481473,22759.686143360872,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23638,7376.500353395982,1609.1914903153768,6675.70610948874,21611.789955114124,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23639,6912.74635943727,1074.224838522057,6249.056011325838,21568.7404952932,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23640,6618.396236705332,970.3115785493349,6009.691179953955,22535.006408096124,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23641,6935.187510870399,1485.005198121691,6319.307544148868,23142.97385728048,0.0,0.0,0.0,0.0,165.93,167.36,169.6,167.84,155.19,Open
23642,7430.680981955646,1834.4300191915056,6719.113197220945,22403.555798954465,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23643,7529.140416281273,1608.7891589151811,6753.579587171029,21519.097270857965,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23644,7241.026430252366,1127.3102316034117,6405.428815535166,21408.38908057083,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23645,7049.941366903945,1079.790422891429,6267.227979568002,22227.200535202093,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23646,7317.290582333873,1604.654086190949,6569.602378559396,22697.615349008483,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23647,7450.886958943243,1876.875981912134,6755.524188938641,22675.1518458309,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23648,7201.955580944488,1597.3227140096087,6573.223361161156,21925.49668854436,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23649,6636.814074136505,1031.0189164899489,6057.859189255141,21856.295687710728,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23650,6385.960446114594,928.3573542067236,5875.558361477657,22816.12429811052,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23651,6909.103025091055,1524.2101578962993,6322.392084883701,23287.790809606413,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23652,7447.891825186232,1889.6388279961143,6746.024697545136,22583.71085926424,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23653,7402.406025219682,1580.0001120567456,6663.591463993963,21727.661398370437,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23654,6813.035227422146,1011.5058435804658,6167.874475464163,21722.11816574552,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23655,6471.768793078518,920.6236506251872,5941.920690765463,22758.054466015637,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23656,6881.856248600036,1465.514476956663,6314.948953980083,23437.323980012417,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23657,7451.825732210366,1839.7050308829585,6756.753534883683,22762.636573628974,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23658,7548.564082212935,1636.214749361843,6803.401625561908,21519.007863880142,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23659,7070.482620058373,1101.9633533910935,6362.848742347806,21356.823606112437,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23660,6618.083312282957,965.5059534914438,6028.913680185518,22466.565366573974,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23661,6846.920472016392,1488.8720499124588,6309.740997521997,23404.891598807764,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23662,7370.55478937087,1868.136449830109,6749.109238279968,22944.937401406456,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23663,7442.885034428244,1636.505322039762,6714.687551818794,21701.398098635447,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23664,6851.435524396364,1064.9265128286495,6191.075586208772,21751.77893063771,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23665,6554.827875474439,975.8995146631617,5988.322912254681,22769.40915219893,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23666,6990.463374908373,1520.4997683167182,6382.898257124217,23306.16394354868,0.0,0.0,0.0,0.0,164.98,162.98,156.22,152.34,139.0,Open
23667,7485.219238426595,1862.481458482916,6778.568837472062,22624.79336557309,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23668,7443.399124550716,1613.505376995251,6723.404732156365,21591.583978126524,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23669,6863.304300702132,1067.0946320408143,6250.799447393352,21634.34286526953,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23670,6499.060273058448,929.117313518204,5975.895342337531,22660.556156701587,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23671,6958.969766970846,1502.4619105412855,6387.88269613775,23269.998821019988,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23672,7559.82936141841,1898.3783600781396,6858.789248322159,22505.16682924829,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23673,7582.78460297401,1667.5295433437282,6870.769783350204,21519.477250513704,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23674,6993.413805176474,1129.7242200045848,6345.63789911722,21684.030793193677,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23675,6545.127218380835,987.9247531801168,6011.546374743745,22670.837959151027,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23676,6847.456913883319,1492.2695150696654,6338.485340891521,23409.22783723209,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23677,7430.032781366442,1880.362854047162,6767.191799544311,22725.890305744448,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23678,7469.125982418774,1631.923214426424,6742.7389911102055,21556.26822188714,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23679,6871.753260106238,1038.9984892604934,6253.392249750167,21787.9440531664,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23680,6572.999843716603,934.2358629984692,6015.994371890351,22767.352791709043,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23681,6923.184624097899,1480.378387019442,6354.489189921522,23302.23003652454,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23682,7444.561415262391,1851.752621144369,6800.25002959371,22622.267618449645,0.0,0.0,0.0,0.0,158.9,61.69,48.12,28.41,30.11,Closed
23683,7525.340619723871,1613.863004906536,6794.997369646713,21484.228549507687,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23684,6953.962976212857,1073.9566175885936,6297.581648538309,21478.372392460395,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23685,6574.877390250849,955.5817789532877,6035.507444799834,22762.92714630689,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23686,7026.62849743706,1518.421056082375,6414.4142168062,23496.712565030168,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23687,7502.586543868369,1863.107307327665,6796.025549891657,22674.39188651942,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23688,7470.824714997378,1598.4179494879186,6771.572741457551,21632.822946646567,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23689,6908.6783419464045,1057.2151609915688,6278.001520395461,21645.00464737471,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23690,6612.897707569327,964.0083866129384,6069.079764971705,22571.238585858177,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23691,6974.884209023025,1505.412340809386,6427.422932079188,23283.588681648813,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23692,7449.814075209389,1839.6156239051368,6858.163399477411,22682.97495639026,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23693,7476.569113322391,1602.3295047675974,6809.704817498305,21648.7597404432,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23694,6889.79111788167,1042.820637562351,6232.426313451089,21585.32548967904,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23695,6586.92498051226,926.4351041835672,6010.741711943354,22688.428782037357,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23696,6992.653845864993,1475.908038128381,6395.638751463742,23418.05677629194,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23697,7460.252339870017,1845.427077463517,6787.978921887747,22771.018477799716,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23698,7472.054060942419,1584.4704609478072,6777.473601993752,21647.37393228697,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23699,6934.539310281195,1039.1549514716808,6299.749767750474,21653.61006899,0.0,0.0,0.0,0.0,146.29,43.46,29.3,14.7,12.88,Closed
23700,6645.93358587427,964.1872005685808,6071.225532439415,22528.61380918191,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23701,7087.089966188666,1507.3122390880872,6445.013754965515,23178.937814109067,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23702,7536.762361140533,1833.6477081355704,6819.897212969925,22644.35114197149,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23703,7448.0035839085085,1571.059414274623,6741.084962020513,21667.848130208036,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23704,6823.071160682579,985.689578734586,6234.370915218701,21684.92486297189,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23705,6552.883273706827,905.4915196289444,6031.014744164318,22661.606688690983,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23706,6955.393487857997,1488.089738856523,6430.820397236395,23417.56503791393,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23707,7465.080316672364,1858.301682269774,6822.78058800466,22779.1768645259,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23708,7584.371576830337,1639.634566263505,6850.228530195776,21725.29211345817,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23709,7084.139535920565,1086.8312223948506,6435.022525193993,21648.022132876176,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23710,6698.527240577608,935.956947321528,6137.856082660685,22706.667805512883,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23711,6998.510002912284,1451.768154116649,6426.662972767708,23410.27836922149,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23712,7363.558693356359,1784.1832976559756,6746.069401034046,22626.022711518137,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23713,7430.882147655743,1592.69590290736,6816.745617001727,21713.892723785964,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23714,6990.999816775301,1046.3298614418345,6335.467855390055,21555.843538742487,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23715,6648.0570015975245,899.7918247928411,6007.590115975156,22578.70406850625,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23716,6941.513054551251,1454.2939012400986,6355.785591099929,23425.075224050903,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23717,7438.99583089302,1832.3736587016176,6789.67765446635,22775.667640646418,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23718,7503.882945046776,1594.4840424637846,6795.332645813543,21651.263135822195,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23719,7038.094942342633,1071.1626495316805,6357.819599845362,21741.251258999266,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23720,6649.152237075835,949.0997730612484,6073.661872585043,22652.28601125312,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23721,6942.965917940845,1447.454267436775,6365.441544704622,23458.222861078128,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23722,7453.010374666497,1815.2075189599416,6795.399701046908,22927.34657852013,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23723,7530.481520948591,1594.6852081638824,6818.421997835875,21766.173454066928,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23724,7088.721643533903,1083.1655363041805,6450.869912012806,21594.065021761064,0.0,0.0,0.0,0.0,138.83,39.54,27.61,13.72,13.12,Closed
23725,6778.099450838501,971.7644419389298,6244.540958945866,22498.573064633976,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23726,7054.0764396281775,1488.156794089889,6493.0923572888805,23426.930418840697,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23727,7418.499281227503,1818.046190505766,6755.635947660917,22938.72361644788,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23728,7417.828728893844,1568.243094473254,6714.262868674144,21870.980783817864,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23729,6971.151467698988,1056.879884824739,6320.268669160446,21715.88202904249,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23730,6657.757658691127,961.3261772783014,6080.948541277474,22731.411186624908,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23731,7059.954948419923,1499.5561837620955,6437.995307206548,23457.664067466747,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23732,7509.381474182782,1838.6768506380145,6843.031268481168,22866.72864755734,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23733,7505.291104947461,1604.3188100241198,6848.038059239157,21751.57776493761,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23734,7000.633418635538,1055.3599662017782,6364.25690224849,21685.72952577228,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23735,6619.849100094927,897.7578160474081,6068.073936471216,22674.03425860813,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23736,6966.3234908966415,1431.8080463180595,6412.044931893937,23495.013832451565,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23737,7421.069731839863,1783.8033180002355,6792.337512056532,22832.731644240816,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23738,7443.399124550716,1553.5132948772068,6754.965395327258,21730.835346083088,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23739,7013.619782164072,1061.3949372047111,6371.655329663197,21630.6548274344,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23740,6782.01100611818,990.7634247259408,6174.356481356202,22594.2832343916,0.0,0.0,0.0,0.0,129.22,38.48,26.22,12.51,11.16,Closed
23741,7052.6682797274925,1490.570782491062,6469.690080844174,23417.296816980463,0.0,0.0,0.0,0.0,126.67,37.68,25.18,11.83,9.36,Closed
23742,7397.220420506052,1821.3095451962408,6789.252971321699,22855.41866486295,0.0,0.0,0.0,0.0,126.67,37.68,25.18,11.83,9.36,Closed
23743,7490.360139651316,1606.598687958561,6809.861279709492,21926.636627511576,0.0,0.0,0.0,0.0,126.67,37.68,25.18,11.83,9.36,Closed
23744,6966.435249618919,1034.0587537358706,6353.393954443211,21858.687324367445,0.0,0.0,0.0,0.0,126.67,37.68,25.18,11.83,9.36,Closed
